gene_name	Mutated_Patients	Frequency	MeanExpression	MutationScore	ExpressionScore	DriverScore
SEPTIN1	4	0.0079207920792079	3.13654621105477	0.016326530612244858	0.251736225484013	0.11049040856095212
ADAM22	13	0.0257425742574257	2.4486408563847326	0.05306122448979584	0.19652559384576843	0.11044697223218487
PIP4P2	9	0.0178217821782178	2.7534583617279353	0.03673469387755098	0.22098995786058923	0.11043679947076628
WNT5B	5	0.0099009900990099	3.05756762631258	0.02040816326530612	0.2453974791435335	0.11040388961659707
C2orf16	16	0.0316831683168316	2.218290642644213	0.06530612244897943	0.17803790406071224	0.11039883509367256
TTYH2	7	0.0138613861386138	2.904645052556559	0.02857142857142845	0.23312405834298494	0.11039248048005106
ACHE	2	0.0039603960396039	3.2857513901933806	0.008163265306122325	0.263711291716622	0.1103824758703222
RAD52	3	0.0059405940594059	3.2094083728284417	0.012244897959183591	0.2575840735153485	0.11038056818164957
CENPL	2	0.0039603960396039	3.284126503820576	0.008163265306122325	0.26358087987671713	0.11033031113436025
CFAP47	34	0.0673267326732673	0.8430169489391106	0.1387755102040816	0.0676597411500005	0.11032920258244916
L3MBTL4	6	0.0118811881188118	2.9785450686325206	0.024489795918367183	0.23905520357674653	0.11031595898171892
PHLDB3	3	0.0059405940594059	3.206928727535746	0.012244897959183591	0.2573850595348363	0.11030096258944469
ZNF470	7	0.0138613861386138	2.901605249804198	0.02857142857142845	0.23288008665578386	0.11029489180517062
N4BP3	5	0.0099009900990099	3.0535974876019103	0.02040816326530612	0.24507883957426793	0.11027643378889085
C14orf93	2	0.0039603960396039	3.278793996761949	0.008163265306122325	0.26315289791535645	0.11015911834981598
CACNA1F	27	0.0534653465346534	1.3713296259520722	0.11020408163265294	0.11006161577179131	0.11014709528830828
TOE1	1	0.0019801980198019	3.3546366871824027	0.00408163265306106	0.2692399603503706	0.11014496373198489
UST	5	0.0099009900990099	3.0487562852785453	0.02040816326530612	0.24469028926520728	0.11012101366526658
TMEM132D	32	0.0633663366336633	0.9887443979263698	0.13061224489795906	0.07935568805751637	0.110109622161782
ANO5	18	0.0356435643564356	2.056581838318537	0.07346938775510196	0.16505930872390412	0.11010535614262282
CCL4	2	0.0039603960396039	3.276813780368709	0.008163265306122325	0.2629939676248609	0.11009554623361775
ALDH3A1	5	0.0099009900990099	3.0477753425943233	0.02040816326530612	0.24461155973529572	0.11008952185330197
RPS4Y1	1	0.0019801980198019	3.352199415373681	0.00408163265306106	0.26904434722551257	0.11006671848204168
GPR4	8	0.0158415841584158	2.817915574436637	0.032653061224489716	0.2261632326477801	0.11005712979380589
KIF18A	7	0.0138613861386138	2.893731353833206	0.02857142857142845	0.23224813522952867	0.11004211123466855
SYTL4	13	0.0257425742574257	2.435210713095251	0.05306122448979584	0.1954477032769996	0.11001581600467734
IGFBPL1	3	0.0059405940594059	3.1970818446693925	0.012244897959183591	0.2565947580507318	0.10998484199580287
ZNF449	5	0.0099009900990099	3.042371038025763	0.02040816326530612	0.24417781537385116	0.10991602410872414
FAR2	7	0.0138613861386138	2.8895650909458874	0.02857142857142845	0.2319137549197691	0.10990835911076471
THAP1	2	0.0039603960396039	3.2706385483702407	0.008163265306122325	0.26249834935872357	0.10989729892716282
CYP3A5	3	0.0059405940594059	3.1918955094368453	0.012244897959183591	0.2561785077015628	0.10981834185613529
KCNN3	6	0.0118811881188118	2.962808490593697	0.024489795918367183	0.23779220074147317	0.10981075784760957
ADAM23	26	0.0514851485148514	1.4369853616066441	0.10612244897959168	0.11533108287442967	0.10980590253752687
GNLY	1	0.0019801980198019	3.344019711696542	0.00408163265306106	0.26838785196266474	0.10980412037690254
CNPY4	1	0.0019801980198019	3.3438063152964803	0.00408163265306106	0.2683707249698935	0.10979726957979405
SLC7A6	2	0.0039603960396039	3.2673157962422725	0.008163265306122325	0.2622316684228695	0.1097906265528212
CDCA3	2	0.0039603960396039	3.2665014008274667	0.008163265306122325	0.2621663058189161	0.10976448151123983
NBPF11	6	0.0118811881188118	2.9609849599127434	0.024489795918367183	0.23764584589770915	0.10975221591010398
ZDHHC14	4	0.0079207920792079	3.111084443943179	0.016326530612244858	0.24969268819314375	0.10967299364460442
ALG9	5	0.0099009900990099	3.034625331498347	0.02040816326530612	0.24355615231081507	0.1096673588835097
CLDN10	7	0.0138613861386138	2.88160769359057	0.02857142857142845	0.2312751017515665	0.10965289784348367
TSGA10	11	0.0217821782178217	2.5750567257699926	0.04489795918367331	0.20667161168161713	0.10960742018285084
PRR5	2	0.0039603960396039	3.2612080186134165	0.008163265306122325	0.26174146398049114	0.10959454477586986
SMARCE1	2	0.0039603960396039	3.2610349464152883	0.008163265306122325	0.2617275733699401	0.10958898853164944
ZNF417	3	0.0059405940594059	3.184233702181374	0.012244897959183591	0.2555635783145573	0.10957237010133307
PIGB	1	0.0019801980198019	3.3367642837356133	0.00408163265306106	0.2678055381925956	0.10957119486887489
GPAT3	4	0.0079207920792079	3.1077731578725265	0.016326530612244858	0.2494269275121801	0.10956668937221896
LRMDA	3	0.0059405940594059	3.18333235691162	0.012244897959183591	0.25549123719767336	0.1095434336545795
GJA4	4	0.0079207920792079	3.105869561516898	0.016326530612244858	0.24927414667326817	0.10950557703665419
USP37	2	0.0039603960396039	3.2580956666085887	0.008163265306122325	0.26149166955906306	0.10949462700729862
TNNT1	3	0.0059405940594059	3.1815671670002215	0.012244897959183591	0.25534956472876735	0.1094867646670171
ZNF789	4	0.0079207920792079	3.1050779318937245	0.016326530612244858	0.2492106112301694	0.10948016285941468
TRMT61B	2	0.0039603960396039	3.2575062723690733	0.008163265306122325	0.2614443653361395	0.1094757053181292
NKD1	4	0.0079207920792079	3.104113712536573	0.016326530612244858	0.24913322389863501	0.10944920792680093
ZNF697	4	0.0079207920792079	3.103341527330527	0.016326530612244858	0.24907124904602182	0.10942441798575565
MOK	2	0.0039603960396039	3.2558700944175585	0.008163265306122325	0.26131304724483173	0.10942317808160609
AK9	7	0.0138613861386138	2.8741724619784534	0.02857142857142845	0.23067835711090512	0.10941419998721913
CHST6	5	0.0099009900990099	3.0262459067638177	0.02040816326530612	0.24288362762523472	0.10939834900927756
HGD	3	0.0059405940594059	3.1781313257445687	0.012244897959183591	0.2550738073667327	0.10937646172220324
NGEF	6	0.0118811881188118	2.946839838360882	0.024489795918367183	0.23651057185139412	0.10929810629157796
GJB1	3	0.0059405940594059	3.174894443895117	0.012244897959183591	0.2548140182980282	0.10927254609472144
XAF1	1	0.0019801980198019	3.3246862649979816	0.00408163265306106	0.26683616785855735	0.10918344673525958
GPR37	13	0.0257425742574257	2.408892769274135	0.05306122448979584	0.1933354500550711	0.10917091471590595
VWA7	3	0.0059405940594059	3.1714935189427877	0.012244897959183591	0.25454106328539794	0.10916336408966934
OGDHL	27	0.0534653465346534	1.3390801715813925	0.11020408163265294	0.10747330513616904	0.10911177103405938
SLC46A1	1	0.0019801980198019	3.3221499159152414	0.00408163265306106	0.26663260288561086	0.10910202074608098
OSBP2	2	0.0039603960396039	3.244760584409569	0.008163265306122325	0.2604214085032977	0.10906652258499247
PARP11	1	0.0019801980198019	3.319600757477849	0.00408163265306106	0.2664280098460031	0.10902018353023789
RABAC1	1	0.0019801980198019	3.3189752857407133	0.00408163265306106	0.2663778100773217	0.10900010362276533
PCDHB10	22	0.0435643564356435	1.716403924932335	0.08979591836734682	0.13775695188087447	0.10898033177275789
NOX4	13	0.0257425742574257	2.4023763637022326	0.05306122448979584	0.1928124495213592	0.10896171450242119
EMC9	1	0.0019801980198019	3.3173585606289	0.00408163265306106	0.26624805325248724	0.10894820089283154
MAMDC4	6	0.0118811881188118	2.935789172005756	0.024489795918367183	0.23562365584565576	0.10894333988928262
CDHR3	10	0.0198019801980198	2.630361900014048	0.04081632653061224	0.21111035253767876	0.10893393693343886
ST3GAL6	3	0.0059405940594059	3.164029820183063	0.012244897959183591	0.2539420338984561	0.1089237523348926
TIMM8A	3	0.0059405940594059	3.162789168824649	0.012244897959183591	0.2538424603965552	0.10888392293413225
ZNF550	1	0.0019801980198019	3.313938816307376	0.00408163265306106	0.265973587815126	0.10883841471788704
PEX7	1	0.0019801980198019	3.3134672545957753	0.00408163265306106	0.2659357407191888	0.10882327587951217
MYCT1	5	0.0099009900990099	3.0076568207948253	0.02040816326530612	0.24139168520763574	0.10880157204223796
ZNF543	11	0.0217821782178217	2.548878505551242	0.04489795918367331	0.20457057254355787	0.10876700452762714
ADRA2A	4	0.0079207920792079	3.081890892453938	0.016326530612244858	0.24734964142581958	0.10873577493767475
ACP3	6	0.0118811881188118	2.9284765200231315	0.024489795918367183	0.23503674932985313	0.10870857728296157
TMEM182	2	0.0039603960396039	3.2315871410419126	0.008163265306122325	0.25936412042690554	0.10864360735443561
TRIM16L	1	0.0019801980198019	3.3074940162539064	0.00408163265306106	0.26545633427244214	0.1086315133008135
CLTCL1	11	0.0217821782178217	2.5440613142582684	0.04489795918367331	0.2041839493370342	0.10861235524501768
FAM221A	4	0.0079207920792079	3.077816174260229	0.016326530612244858	0.24702260840638562	0.10860496172990117
CFAP65	26	0.0514851485148514	1.399302771862842	0.10612244897959168	0.11230671394431997	0.108596154965483
SLC47A1	2	0.0039603960396039	3.2299009598797483	0.008163265306122325	0.25922878912531355	0.10858947483379881
MTMR3	3	0.0059405940594059	3.153362153855596	0.012244897959183591	0.2530858571118573	0.10858128162025309
PKMYT1	2	0.0039603960396039	3.2293344957624184	0.008163265306122325	0.2591833252522591	0.10857128928457704
SDHAF4	1	0.0019801980198019	3.304139916844926	0.00408163265306106	0.26518713743353095	0.10852383456524903
EIF3C	2	0.0039603960396039	3.2265150325930443	0.008163265306122325	0.25895703781110874	0.1084807743081169
MAPK8IP1	1	0.0019801980198019	3.301605140710533	0.00408163265306106	0.26498369870392763	0.1084424590734077
FNDC4	1	0.0019801980198019	3.301598267514475	0.00408163265306106	0.26498314706772774	0.10844223841892774
LRFN4	1	0.0019801980198019	3.3015612476956853	0.00408163265306106	0.2649801758921661	0.10844104994870309
CDC45	2	0.0039603960396039	3.2249083127113707	0.008163265306122325	0.25882808399656043	0.10842919278229757
LY86	3	0.0059405940594059	3.1480545382544483	0.012244897959183591	0.2526598729152771	0.10841088794162099
DPP10	24	0.0475247524752475	1.5450072632239948	0.09795918367346934	0.12400081829452816	0.10837583752189286
ZKSCAN4	3	0.0059405940594059	3.146723346113856	0.012244897959183591	0.2525530326960303	0.10836815185392228
STRIP2	5	0.0099009900990099	2.9938820530637766	0.02040816326530612	0.24028613540788735	0.10835935212233862
CTSW	2	0.0039603960396039	3.2224895476425215	0.008163265306122325	0.2586339562051003	0.10835154166571352
MAPK12	1	0.0019801980198019	3.2985806745754362	0.00408163265306106	0.2647409579190892	0.10834536275947232
LAX1	11	0.0217821782178217	2.534965504156562	0.04489795918367331	0.20345392824101058	0.10832034680660822
ASPHD1	6	0.0118811881188118	2.9162324768526653	0.024489795918367183	0.23405405403222512	0.10831549916391037
ZNHIT2	1	0.0019801980198019	3.297282953831507	0.00408163265306106	0.2646368040824081	0.10830370122479988
CLEC5A	5	0.0099009900990099	2.9918878266744855	0.02040816326530612	0.24012608068839003	0.10829533023453969
ST6GALNAC5	7	0.0138613861386138	2.8382105199435896	0.02857142857142845	0.22779208573475754	0.10825969143676009
GZMB	4	0.0079207920792079	3.0666534569405726	0.016326530612244858	0.24612669929645725	0.10824659808592982
DNER	19	0.0376237623762376	1.922116070053741	0.07755102040816324	0.15426721363520957	0.10823749769898178
CRADD	3	0.0059405940594059	3.142651121561105	0.012244897959183591	0.25222619981385574	0.10823741870105245
SH3RF2	3	0.0059405940594059	3.1421352092157333	0.012244897959183591	0.25218479317809606	0.10822085604674858
FOXF1	5	0.0099009900990099	2.9878680699832088	0.02040816326530612	0.23980345882703832	0.108166281489999
FBXL2	2	0.0039603960396039	3.216451322819529	0.008163265306122325	0.25814933400498524	0.10815769278566749
SLC2A6	1	0.0019801980198019	3.2921012148372233	0.00408163265306106	0.2642209226229649	0.10813734864102262
ZNF428	1	0.0019801980198019	3.291699502038212	0.00408163265306106	0.26418868153453606	0.10812445220565108
FKBPL	3	0.0059405940594059	3.1390569963846806	0.012244897959183591	0.25193773873439157	0.10812203426926678
NAT1	3	0.0059405940594059	3.138869478757427	0.012244897959183591	0.25192268874739304	0.10811601427446738
CPNE5	3	0.0059405940594059	3.138425325467343	0.012244897959183591	0.25188704142538393	0.10810175534566373
SPATA5L1	1	0.0019801980198019	3.2904880827805014	0.00408163265306106	0.2640914541733259	0.10808556126116702
TMEM231	1	0.0019801980198019	3.29034337736951	0.00408163265306106	0.26407984025421904	0.10808091569352427
PRAME	10	0.0198019801980198	2.6032054777628852	0.04081632653061224	0.2089308038318241	0.10806211745109699
CLN5	2	0.0039603960396039	3.2131849615171753	0.008163265306122325	0.25788717894333696	0.10805283076100818
DNMT3B	9	0.0178217821782178	2.6779933890406045	0.03673469387755098	0.21493321069276275	0.10801410060363568
KIF27	10	0.0198019801980198	2.601285545075259	0.04081632653061224	0.2087767118543927	0.10800048066012444
GLT8D2	4	0.0079207920792079	3.058064318980893	0.016326530612244858	0.24543734322623248	0.10797085565783991
HENMT1	3	0.0059405940594059	3.134315718178561	0.012244897959183591	0.2515572082402539	0.10796982207161172
