AbsLog2FC	ECDF
0.00454676410519996	0.0150751658688167
0.00455476252758595	0.0151171579743008
0.00455792886038893	0.015159150079785
0.00456018357753237	0.0152011421852692
0.00456510949448745	0.0152431342907533
0.00458800831010691	0.0152851263962375
0.00459175662358802	0.0153271185017217
0.00460526637475516	0.0153691106072058
0.00464025915394911	0.01541110271269
0.00464155521436674	0.0154530948181742
0.00464234024479044	0.0154950869236584
0.00464759559080191	0.0155370790291425
0.00465999537147773	0.0155790711346267
0.00466043051512918	0.0156210632401109
0.00467568088338412	0.015663055345595
0.00469441236587313	0.0157050474510792
0.00475122518346156	0.0157470395565634
0.00476667978111547	0.0157890316620475
0.00477533572406172	0.0158310237675317
0.00478992079581246	0.0158730158730159
0.00479496778065329	0.0159150079785
0.00480041071498589	0.0159570000839842
0.00481483478702669	0.0159989921894684
0.00482159506927966	0.0160409842949525
0.00486854413017402	0.0160829764004367
0.00487652418612828	0.0161249685059209
0.00488889666689252	0.0161669606114051
0.00488998224119993	0.0162089527168892
0.00490756188100829	0.0162509448223734
0.0049105281047192	0.0162929369278576
0.00491123317803095	0.0163349290333417
0.00491790843306484	0.0163769211388259
0.00492655421789184	0.0164189132443101
0.0049538745181856	0.0164609053497942
0.00496069893960798	0.0165028974552784
0.00496101390291084	0.0165448895607626
0.0049706586924188	0.0165868816662467
0.00497493108668902	0.0166288737717309
0.00499194612845854	0.0166708658772151
0.00500819887334373	0.0167128579826993
0.00501248309849313	0.0167548500881834
0.00502574394679213	0.0167968421936676
0.00505235017458514	0.0168388342991518
0.00505432228917958	0.0168808264046359
0.00506147852453655	0.0169228185101201
0.00506949715321897	0.0169648106156043
0.00507677026263529	0.0170068027210884
0.00507838093535749	0.0170487948265726
0.00508271219131526	0.0170907869320568
0.00510282964981668	0.0171327790375409
0.00510597599800513	0.0171747711430251
0.00510652748327515	0.0172167632485093
0.00510913603141011	0.0172587553539934
0.00516884683833546	0.0173007474594776
0.00521233487149659	0.0173427395649618
0.00521506085148295	0.017384731670446
0.00524806391996123	0.0174267237759301
0.0052745182824248	0.0174687158814143
0.00527504024500993	0.0175107079868985
0.00527710626786394	0.0175527000923826
0.005299341228758	0.0175946921978668
0.00531164584732616	0.017636684303351
0.00535370412196006	0.0176786764088351
0.00536368022696374	0.0177206685143193
0.0053688433627177	0.0177626606198035
0.00537076037122786	0.0178046527252876
0.00538732278663405	0.0178466448307718
0.00541163965607979	0.017888636936256
0.00542628352504772	0.0179306290417402
0.00542744497004916	0.0179726211472243
0.005429189600758	0.0180146132527085
0.00543819033742685	0.0180566053581927
0.00544485302786518	0.0180985974636768
0.00544931215780424	0.018140589569161
0.00546247256674378	0.0181825816746452
0.00547079946059987	0.0182245737801293
0.00549154503774353	0.0182665658856135
0.00549175386321266	0.0183085579910977
0.00549754230156871	0.0183505500965818
0.00550440171473208	0.018392542202066
0.00553588967714335	0.0184345343075502
0.00553773784498897	0.0184765264130343
0.00554280664088293	0.0185185185185185
0.00554559313026421	0.0185605106240027
0.00554708964717348	0.0186025027294869
0.00557234815947396	0.018644494834971
0.00557701835924208	0.0186864869404552
0.00557983480912242	0.0187284790459394
0.00559151711200395	0.0187704711514235
0.0055917134767776	0.0188124632569077
0.00561893127284243	0.0188544553623919
0.00562865966147437	0.018896447467876
0.00563097746566268	0.0189384395733602
0.00564128906408063	0.0189804316788444
0.00564532853073997	0.0190224237843285
0.00565004084266747	0.0190644158898127
0.00566131631853533	0.0191064079952969
0.00566265773167648	0.0191484001007811
0.00566483374873705	0.0191903922062652
0.00568489510714663	0.0192323843117494
0.00568555189069535	0.0192743764172336
0.00572496869251863	0.0193163685227177
0.00573670983424062	0.0193583606282019
0.00574363129601084	0.0194003527336861
0.00575894257239441	0.0194423448391702
0.00576191023097434	0.0194843369446544
