STRING_id	Gene	Degree	Betweenness	Closeness	Eigenvector	PageRank	CompositeScore
9606.ENSP00000331268	ANKRD45	4	0.00698216512170001	0.194128220491312	0.000762129676227509	0.00239213048242264	-1.25844887177131
9606.ENSP00000364632	BPIFB4	6	0.00110572698781362	0.248085758039816	0.0193296102909794	0.00177127512018078	-1.2611903712363
9606.ENSP00000473361	FXYD4	4	0.00350192443215699	0.25	0.00900118831839785	0.00199153764920849	-1.26964363417227
9606.ENSP00000358794	SLC16A4	4	0.00350192443215699	0.243060765191298	0.00643661248964561	0.00212080674940811	-1.27462762100285
9606.ENSP00000446485	GTSF1	4	0.00676344401759013	0.209573091849935	0.000620785357341956	0.00209598098997097	-1.32381916018449
9606.ENSP00000199936	HSD17B2	6	0.000651609666938858	0.242152466367713	0.0105330370107907	0.00194791184514358	-1.32976197200039
9606.ENSP00000351632	FAM3D	4	0.00717204961459097	0.21744966442953	0.0103884860431699	0.00167927241480204	-1.35086184376571
9606.ENSP00000335292	SLC51B	6	0	0.251162790697674	0.0181144977848232	0.00169683088297543	-1.36391006953162
9606.ENSP00000256797	ERN2	4	0	0.260869565217391	0.0622820508875722	0.00101927070018161	-1.37116414159171
9606.ENSP00000290349	CBR1	6	1.98767640628106e-05	0.241610738255034	0.0224286674170194	0.00163236045154663	-1.40649355931069
9606.ENSP00000313571	LGALS7B	4	0.000444671105153191	0.282476024411508	0.0290485357143432	0.0012998944250067	-1.41096500297623
9606.ENSP00000347591	GFRA1	6	0.000623589946990023	0.229787234042553	0.00337082331188622	0.00206896554693514	-1.41790602467834
9606.ENSP00000310658	SCUBE2	6	0.0011763252859366	0.233093525179856	0.0064631520513222	0.00182669063399088	-1.44576561748678
9606.ENSP00000368314	NRCAM	6	0.000937431005543467	0.229137199434229	0.00584740960041371	0.00190061452537892	-1.45600582610667
9606.ENSP00000356634	PAPPA2	4	0.00160422477661003	0.249807247494217	0.0247166323872456	0.00152900447481248	-1.46024621715821
9606.ENSP00000292430	LY6K	6	0.00115068366371279	0.2171581769437	0.00114168571007202	0.00209017197064267	-1.46908766024258
9606.ENSP00000418081	CACNA2D2	6	0.000630176713365415	0.228169014084507	0.00370648936376251	0.00194301724288027	-1.48325965957556
9606.ENSP00000470879	TMEM59L	4	0.00350192443215699	0.162814070351759	5.54506808099092e-05	0.00280838751870024	-1.48384050732816
9606.ENSP00000313881	MKRN3	6	4.02206115047369e-05	0.246763137852247	0.0108537512875411	0.00163317209569626	-1.48911636650894
9606.ENSP00000305852	TM4SF4	4	0.00350192443215699	0.202121023081722	0.000536303166377462	0.00229051372261249	-1.49325590609926
9606.ENSP00000369328	LINGO2	4	0.00350192443215699	0.223448275862069	0.0138520504001201	0.00173851151442803	-1.49734453618715
9606.ENSP00000375678	KLK14	4	0.000141794202089272	0.255520504731861	0.0420324993622587	0.00120113231844532	-1.50762470583139
9606.ENSP00000225688	RASD1	4	0	0.275744680851064	0.0289256750757327	0.00124101352067853	-1.50916502035657
9606.ENSP00000263413	C6	4	0	0.250580046403712	0.0506349734237103	0.00108810801653823	-1.51437821263634
9606.ENSP00000392411	SLC13A2	4	0.00350192443215699	0.215856095936043	0.00302614436368528	0.00197892184854273	-1.53537748058979
9606.ENSP00000268122	RHCG	4	0.00350192443215699	0.215856095936043	0.00302614436368527	0.00197892184854273	-1.53537748058979
9606.ENSP00000346990	SCARA5	4	0.00145818929720589	0.249614791987673	0.0248725795310039	0.00138296457805473	-1.53866175871977
9606.ENSP00000364609	PADI3	4	0	0.251357641582622	0.0390132159117664	0.00126641457873248	-1.54051401689301
9606.ENSP00000364620	PADI1	4	0	0.251357641582622	0.0390132159117664	0.00126641457873188	-1.54051401689329
9606.ENSP00000417182	MUCL3	6	4.64740357405831e-05	0.228975265017668	0.0250601866992804	0.00141697852482256	-1.5548321729243
9606.ENSP00000342952	ADCY2	4	0	0.271129707112971	0.0198985429788138	0.00135890404454083	-1.56987995539424
9606.ENSP00000393128	LHFPL3	4	0.00350192443215699	0.190812720848057	0.000209624494470256	0.00225296023537291	-1.58069914187661
9606.ENSP00000379369	FOXB1	6	0.000206592881931293	0.216144096064043	0.00145763216280767	0.00197835965905878	-1.58761651268287
9606.ENSP00000272847	PTH2R	4	0.00350192443215699	0.207559256886611	0.00228961393135734	0.00198499963775307	-1.58853778140029
9606.ENSP00000302855	ZNF280A	4	0.00350192443215699	0.211626387981711	0.00184570306855597	0.00191958871679719	-1.59999791868773
9606.ENSP00000264029	TREH	4	0.000658604347919193	0.260450160771704	0.0111847103204046	0.00142572992577687	-1.64349188916888
9606.ENSP00000318684	VSIG2	4	0.00393252165923164	0.181208053691275	0.000755879861180879	0.00209088483484667	-1.67978836252505
9606.ENSP00000296522	HPGD	4	0.000233173841776326	0.245827010622155	0.0221490086343348	0.00131247272986537	-1.70271193971408
9606.ENSP00000271971	CAPN9	4	6.40402967520015e-05	0.257756563245823	0.0266070870436066	0.00108584323113975	-1.70698486232903
9606.ENSP00000308024	PCSK1	4	0	0.25451688923802	0.0188425717698137	0.0012463206275158	-1.73121913542453
9606.ENSP00000249330	VGF	4	0	0.25451688923802	0.0188425717698137	0.0012463206275158	-1.73121913542453
9606.ENSP00000220420	TGM5	4	0	0.250580046403712	0.0117366475970745	0.00143987972882072	-1.73311137187573
9606.ENSP00000222462	WNT16	4	3.11621664687204e-05	0.252927400468384	0.0135767156627905	0.00130163504450978	-1.76445473824571
9606.ENSP00000360991	CYP4B1	4	0	0.241610738255034	0.0264585445342544	0.00113500941226024	-1.78429953891427
9606.ENSP00000373328	CIDEC	4	0	0.239114391143911	0.0143795992409752	0.00136173473433981	-1.81128122771244
9606.ENSP00000263054	SORCS1	4	0.000393386204513317	0.246575342465753	0.0133470176058091	0.00114019796741422	-1.85636447793638
9606.ENSP00000352173	PLAC1	4	7.65392308732689e-05	0.212180746561886	0.00274201523123706	0.0017871426085744	-1.8783350360119
9606.ENSP00000361998	TAF7L	4	0.00218990758645112	0.186635944700461	0.000176467821302399	0.00176395938129315	-1.92424892630866
9606.ENSP00000330200	BTNL9	4	0.00103658588454407	0.157664233576642	5.52461914760607e-05	0.00225196430624747	-1.94138549639647
9606.ENSP00000397261	SELENBP1	4	0.00196327581516964	0.205063291139241	0.000496963329586816	0.00151570080094736	-1.94538403842513
9606.ENSP00000370896	GREB1	4	0.000267510276359157	0.218918918918919	0.0103539242493458	0.00133450741851224	-1.96489099868094
9606.ENSP00000360583	ZYG11A	4	0.000371169081365861	0.221614227086183	0.00573869848819187	0.00132641458446735	-1.99169917386077
9606.ENSP00000481581	FOXD1	4	0.000410993006755459	0.218181818181818	0.00147587501844282	0.00145044982979457	-1.99272806610607
9606.ENSP00000321005	CD300LG	4	0.000700558208493993	0.154727793696275	7.43777749589942e-06	0.00221936240714595	-1.99688563781947
9606.ENSP00000296238	CAMK2N2	2	0	0.270450751252087	0.0183081071887381	0.0008500926788392	-2.01143629983319
9606.ENSP00000405950	PNCK	2	0	0.270450751252087	0.0183081071887381	0.0008500926788392	-2.01143629983319
9606.ENSP00000320247	AQP6	2	0	0.270450751252087	0.0183081071887381	0.0008500926788392	-2.01143629983319
9606.ENSP00000361813	BEX1	2	0	0.270450751252087	0.0183081071887381	0.0008500926788392	-2.01143629983319
9606.ENSP00000290341	IGF2BP1	4	0	0.21301775147929	0.00109188658724317	0.0015218767008029	-2.02039471379279
9606.ENSP00000374240	SHOX2	4	0.000153890037610968	0.212319790301442	0.000851431835751792	0.00151138826984777	-2.02160681329327
9606.ENSP00000342097	OBP2A	4	0.000151193725837387	0.212877792378449	0.00530167167634183	0.00137934064820528	-2.03693176849721
9606.ENSP00000497550	PI16	4	4.58886505398133e-05	0.208494208494208	0.00489668331516364	0.00144351932208759	-2.04332353917598
9606.ENSP00000299162	FOXN4	4	0.000104246134447124	0.212459016393443	0.00193655522954072	0.00144586047765914	-2.0443570126443
9606.ENSP00000408792	SP8	4	3.68876348710468e-05	0.208762886597938	0.00140545285856562	0.00151128463169028	-2.04484614118544
9606.ENSP00000376306	CIT	4	0	0.2171581769437	0.00174225732596036	0.00139481894852977	-2.04976361736034
9606.ENSP00000381058	CDH7	4	0	0.185354691075515	0.000197370487782495	0.00178709698828758	-2.06624599536631
9606.ENSP00000325954	CDHR3	4	0	0.185354691075515	0.000197370487782488	0.001787096988287	-2.06624599536658
9606.ENSP00000217246	MACROD2	4	0	0.210526315789474	0.0032230759362334	0.00134942397137265	-2.09554454065509
9606.ENSP00000292377	GPC2	2	0	0.246951219512195	0.0252910939975579	0.000770378764604199	-2.11806551568922
9606.ENSP00000262450	CHD5	2	0	0.259615384615385	0.0129940872204337	0.000815987401589268	-2.14386007345537
9606.ENSP00000301202	LAIR2	2	0	0.246575342465753	0.0233263842944275	0.00073105562470617	-2.1583416950283
9606.ENSP00000290705	MT1A	2	0	0.253125	0.0171600431978186	0.000773473500099876	-2.16085466582141
9606.ENSP00000264218	NMU	2	0	0.251552795031056	0.0161499340389841	0.000772094839213764	-2.18074701680984
9606.ENSP00000368872	INSC	2	0	0.253918495297806	0.00839536607816804	0.000901036767645175	-2.18261851881608
9606.ENSP00000264031	UPK2	2	0	0.250386398763524	0.0107404285256051	0.000869910974568885	-2.19487658829244
9606.ENSP00000366984	KRT40	2	0	0.250386398763524	0.0107404285256051	0.000869910974568885	-2.19487658829244
9606.ENSP00000255226	SLC14A2	2	0	0.249614791987673	0.00895403698918018	0.000915001829291528	-2.19576009433718
9606.ENSP00000299752	CDH16	2	0	0.249614791987673	0.00895403698918018	0.000915001829291528	-2.19576009433718
9606.ENSP00000350162	SYCP2	4	0	0.162977867203219	2.26213901384121e-05	0.00179315419523956	-2.19657048656679
9606.ENSP00000301896	MAJIN	4	0	0.16273229532898	2.32543712883588e-05	0.00177564090761759	-2.20629563633363
9606.ENSP00000262345	IL12RB2	2	0	0.241250930752048	0.0186634496128516	0.000776336029775965	-2.21436973174443
9606.ENSP00000356102	SLC26A9	2	0	0.242696629213483	0.00640289529322551	0.000997572467044119	-2.22258877147298
9606.ENSP00000282507	UGT3A2	2	0	0.243609022556391	0.0093653990267623	0.000830308270136606	-2.26705322424467
9606.ENSP00000379365	EDA2R	2	0	0.239467849223947	0.00768674520282747	0.000905548228904203	-2.27239648288661
9606.ENSP00000374071	ADAMTS20	2	0	0.239467849223947	0.00768674520282747	0.000905548228904203	-2.27239648288661
9606.ENSP00000329932	LGALS9C	2	0	0.237188872620791	0.0108590551698653	0.000851339840954107	-2.28002477177122
9606.ENSP00000315564	LGALS9B	2	0	0.237188872620791	0.0108590551698653	0.000851339840954107	-2.28002477177122
9606.ENSP00000427926	RHOBTB2	2	0	0.232424677187948	0.0186411494483592	0.000746508467501487	-2.2805604045819
9606.ENSP00000302297	LGI3	2	0	0.232424677187948	0.0186411494483592	0.000746508467501487	-2.2805604045819
9606.ENSP00000385780	DGKB	2	0	0.237188872620791	0.00766994722288736	0.000913669517192352	-2.28210784532839
9606.ENSP00000263576	DDX25	2	0	0.205714285714286	0.000617346100930807	0.00125381264138083	-2.37587682109689
9606.ENSP00000330074	H1-5	2	0	0.205714285714286	0.000617346100930808	0.00125381264138083	-2.37587682109689
9606.ENSP00000295213	SPATA18	2	0	0.20012353304509	0.000651473709178658	0.00126651272931407	-2.4023730073704
9606.ENSP00000386908	MEGF11	2	0	0.195652173913043	0.000465858913828559	0.00132145209689881	-2.40447800386512
9606.ENSP00000359668	VGLL1	2	0	0.215856095936043	0.00164078366498041	0.00102616860257686	-2.41389950895597
9606.ENSP00000386845	ZNF385B	2	0	0.220558202859088	0.00214437846401258	0.00093399765908593	-2.42491088611396
9606.ENSP00000473153	ERVV-1	2	0	0.20377358490566	0.000953114076173751	0.0011373157067791	-2.43908883170233
9606.ENSP00000414451	FAM177B	2	0	0.216	0.00959158082894318	0.000782599062389118	-2.44959227786612
9606.ENSP00000494260	HOXA1	2	0	0.213438735177866	0.00123502289533631	0.000974043114660624	-2.45678955478081
9606.ENSP00000311313	CST6	2	0	0.21744966442953	0.00282262501135857	0.000888850265706342	-2.45782369117566
9606.ENSP00000406026	SH2D5	2	0	0.21259842519685	0.00278934424223659	0.000944802386533073	-2.46017250827484
9606.ENSP00000273666	STXBP5L	2	0	0.181410974244121	0.000204459617961497	0.00136915152748227	-2.46815647286106
9606.ENSP00000486230	SYT14	2	0	0.181410974244121	0.000204459617961495	0.00136915152748227	-2.46815647286106
9606.ENSP00000370962	GGT6	2	0	0.205975842339479	0.00076204199700712	0.0010421248636567	-2.47309520103758
9606.ENSP00000443647	AUNIP	2	0	0.214427531436135	0.00146609051585509	0.000898749855852534	-2.48432711470045
9606.ENSP00000428480	DLX6	2	0	0.211626387981711	0.00130560859264639	0.000913009662979155	-2.49562382443263
9606.ENSP00000369349	KRT81	2	0	0.210663198959688	0.00346990863686228	0.000864900626778816	-2.50261792143266
9606.ENSP00000304250	CDK5R2	2	0	0.206632653061224	0.00292698034047631	0.000924239914731376	-2.50358936970429
9606.ENSP00000385143	UNC5D	2	0	0.204545454545455	0.00088389473419395	0.000954027325121786	-2.52198673921116
9606.ENSP00000253968	BARX1	2	0	0.200867947923125	0.00118686942631122	0.000992160441970793	-2.52254342624732
9606.ENSP00000368253	NR0B1	2	0	0.202753441802253	0.000521558124371663	0.000977366534969872	-2.52505685352536
9606.ENSP00000382083	COL25A1	2	0	0.201743462017435	0.00188442324310822	0.000946828743975809	-2.53194651016947
9606.ENSP00000270560	TM4SF5	2	0	0.168224299065421	3.88156986261565e-05	0.0013935775605108	-2.53570634231462
9606.ENSP00000363345	SLC46A2	2	0	0.177631578947368	0.000219021469542039	0.00126115101403127	-2.54133034060804
9606.ENSP00000295269	SLC9A4	2	0	0.177631578947368	0.000219021469542042	0.00126115101403127	-2.54133034060804
9606.ENSP00000358820	EPS8L3	2	0	0.196482716798059	0.000469086262921096	0.00100952167023624	-2.54719768040006
9606.ENSP00000321951	FAIM2	2	0	0.182741116751269	0.00100256169904266	0.00115897662203231	-2.55191019543544
9606.ENSP00000363259	C10orf71	2	0	0.15929203539823	1.43252486790075e-05	0.001446888955153	-2.56319335439282
9606.ENSP00000386213	MYO3B	2	0	0.15929203539823	1.43252486790073e-05	0.001446888955153	-2.56319335439282
9606.ENSP00000474621	SLC22A31	2	0	0.174757281553398	0.00013358536468534	0.00123593443303923	-2.57099707275162
9606.ENSP00000340943	CRHR2	2	0	0.171974522292994	0.00016571403993401	0.00126373407444561	-2.57387014928101
9606.ENSP00000457205	INSYN1	2	0	0.160316674913409	1.51718686596208e-05	0.00137761732843398	-2.58995035067821
9606.ENSP00000348460	NPAS3	2	0	0.195416164053076	0.00115589953179416	0.000904066385137214	-2.59657189128254
9606.ENSP00000450958	TMEM179	2	0	0.140077821011673	4.01332128891218e-06	0.00161367392384759	-2.59723999189688
9606.ENSP00000378504	NXF3	2	0	0.198529411764706	0.00084275748969067	0.000868305245911015	-2.59830822175691
9606.ENSP00000444425	ADGRD1	2	0	0.174851592012952	0.000170127643736566	0.00117286401595412	-2.59993119804875
9606.ENSP00000297313	RGS20	2	0	0.174851592012952	0.000170127643736568	0.00117286401595412	-2.59993119804875
9606.ENSP00000296486	ETNPPL	2	0	0.195652173913043	0.00258469074744059	0.000863383575823783	-2.60029010334583
9606.ENSP00000307342	HCN1	2	0	0.18567335243553	0.000158103640552	0.00101794790025972	-2.60979292647849
9606.ENSP00000349324	TNFRSF10C	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000333300	HSD17B13	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000341914	PTCHD4	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000353864	PAK3	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000407118	SYBU	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000310490	SLC16A11	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000283713	VILL	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000362328	KCNK17	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000221856	FSD1	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000328070	GLTPD2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000265342	FSTL4	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000384370	STEAP1B	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000288025	TMED6	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000389356	RPL39L	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000382330	RNF222	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000327459	APOBEC3B	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000386834	AFF3	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000313079	SHISA2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000359942	KLHL31	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000341236	ZNF695	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000499770	LINC00634	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000383456	C9orf152	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000395244	TMEM229A	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000372067	PRMT8	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000297325	SUN3	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000384604	ALKAL2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000232892	AADAC	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000264072	FCER2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000216144	CABP7	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000264059	EFHD1	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000498616	MYT1	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000344674	DHRS2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000318999	C11orf16	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000360855	SLC16A12	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000427820	C8orf34	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000330247	NT5DC4	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000427555	C4orf54	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000464162	GREB1L	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000236495	SLC5A9	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000341490	ISM2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000403954	TENM1	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000304127	KCNG3	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000356842	GPA33	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000405012	WDR87	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000295150	FAM228A	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000329943	LRRC36	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000428280	FER1L6	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000345853	DUSP9	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000312942	SEZ6	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000362841	NKAIN1	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000359629	CRTAC1	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000410852	TMEM132C	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000490424	AC007906.2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000356404	B3GALT2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000354536	ASTN1	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000386942	ST6GAL2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000219599	CRYM	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000490917	SERTM2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000413660	ZNF492	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000336661	LRRC71	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000469998	ZNF114	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000334785	TESC	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000315203	CREG2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000318974	FAM133A	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000365529	GPR158	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000408581	TMEM132D	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000357575	CFAP46	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000333915	CFAP73	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000405423	HHATL	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000266682	SLC6A15	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000400252	DNAI2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000270509	FBN3	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000293405	IZUMO2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000215812	SEC14L3	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000441381	MSLNL	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000390661	CLEC2L	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000267594	FAM181A	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000475626	DUSP13	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000307822	NPFFR2	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000481684	FADS6	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000392368	CCDC198	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000490577	C11orf97	0	0	NA	3.92773427917653e-20	0.000420109228401381	NA
9606.ENSP00000360210	C20orf85	0	0	NA	3.92773427536708e-20	0.000420109228401381	NA
9606.ENSP00000498451	CR589904.2	0	0	NA	3.92773427536708e-20	0.000420109228401381	NA
9606.ENSP00000269945	DMRTC2	0	0	NA	3.92773427536708e-20	0.000420109228401381	NA
9606.ENSP00000497112	HOXA13	0	0	NA	4.32507094822348e-20	0.000420109228401381	NA
9606.ENSP00000382770	KCNU1	0	0	NA	4.32507094822348e-20	0.000420109228401381	NA
